GT_Label,AnomalyScore,RegionArea,MaxVal,RegionCount,Burn-Through,Good,Lack of Fusion,Off Position,Other,Skip-Discontinuity,Splatter,Surface Porosity,Weld Length,CL_ConfMax,CL_ConfMargin,Row1,Col1,Row2,Col2,OD1_ClassID,OD1_Conf,OD1_Cx,OD1_Cy,OD1_W,OD1_H
Good,0.763704,19404,0.763704,9,0.935394,0.058097,0.003454,0.002112,0.000921,9e-06,9e-06,4e-06,0.0,0.935394,0.877297,113.875496,87.980286,163.451691,187.615845,1.0,0.915018,137.798065,138.663593,99.635559,49.576195
Good,0.792662,20017,0.792662,7,0.994384,0.005133,0.000385,6.1e-05,2.6e-05,8e-06,2e-06,0.0,0.0,0.994384,0.989251,107.151497,85.158035,161.796173,187.977402,1.0,0.964096,136.567719,134.473835,102.819366,54.644676
Good,0.936897,23225,0.936897,12,0.777443,0.065414,0.058516,0.032902,0.032726,0.029167,0.00383,3e-06,0.0,0.777443,0.712029,65.793854,79.96785,162.87352,174.71077,1.0,0.614618,127.33931,114.333687,94.74292,97.079666
Good,1.173065,24511,1.173065,8,0.636632,0.323637,0.017744,0.012508,0.00796,0.001316,0.000179,2.5e-05,0.0,0.636632,0.312995,70.941315,83.161537,167.836731,178.567047,1.0,0.678834,130.864292,119.389023,95.40551,96.895416
Good,1.062584,20740,1.062584,13,0.991679,0.003411,0.001214,0.001079,0.000931,0.000914,0.000754,1.8e-05,0.0,0.991679,0.988268,72.403671,86.715225,168.174393,179.67012,1.0,0.718285,133.192673,120.289032,92.954895,95.770721
Good,1.289037,23757,1.289037,8,0.827883,0.144322,0.009762,0.008358,0.006709,0.001969,0.000824,0.000174,0.0,0.827883,0.683562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Good,1.038902,24055,1.038902,8,0.982014,0.008678,0.004436,0.003383,0.00131,0.000173,5e-06,0.0,0.0,0.982014,0.973335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Good,1.007867,23207,1.007867,6,0.488436,0.268318,0.113977,0.083347,0.020199,0.018091,0.007613,2e-05,0.0,0.488436,0.220117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Good,1.174851,23602,1.174851,4,0.788609,0.152671,0.045651,0.005504,0.004091,0.002288,0.001156,3e-05,0.0,0.788609,0.635939,67.679764,76.759018,162.36937,175.097168,7.0,0.652112,125.928093,115.024567,98.33815,94.689606
Good,1.02264,25860,1.02264,5,0.94103,0.039388,0.014074,0.003124,0.000938,0.000925,0.000518,2e-06,0.0,0.94103,0.901642,74.545052,73.831978,170.653687,163.78299,1.0,0.818412,118.807484,122.599369,89.951012,96.108635
Good,1.084769,20429,1.084769,12,0.599929,0.226866,0.122205,0.041529,0.007556,0.001117,0.000647,0.000151,0.0,0.599929,0.373064,67.649216,73.949509,163.435593,170.098267,1.0,0.731719,122.023888,115.542404,96.148758,95.786377
Good,0.851462,21256,0.851462,5,0.788325,0.186455,0.019936,0.003227,0.001436,0.000582,2.5e-05,1.4e-05,0.0,0.788325,0.60187,73.912003,75.20089,163.116913,178.747284,7.0,0.702996,126.974087,118.514458,103.546394,89.20491
Good,0.967185,22152,0.967185,9,0.939689,0.039524,0.018836,0.001263,0.000297,0.000245,0.000146,0.0,0.0,0.939689,0.900165,69.278549,77.495331,166.912766,173.330612,1.0,0.653983,125.412971,118.095657,95.835281,97.634216
Good,1.00887,20666,1.00887,8,0.616706,0.275571,0.072999,0.032082,0.001717,0.000497,0.000237,0.000192,0.0,0.616706,0.341135,72.036926,77.844963,166.879028,170.969757,1.0,0.593417,124.40736,119.457977,93.124794,94.842102
Good,0.881234,20558,0.881234,11,0.81068,0.095724,0.084502,0.004727,0.003884,0.00034,0.000136,7e-06,0.0,0.81068,0.714956,69.693375,78.955551,167.150055,173.425018,1.0,0.858622,126.190285,118.421715,94.469467,97.45668
Good,1.04667,23457,1.04667,8,0.829248,0.085339,0.070085,0.010797,0.001877,0.001351,0.001302,1e-06,0.0,0.829248,0.743909,66.952904,75.723953,161.598206,173.905029,7.0,0.867588,124.814491,114.275555,98.181076,94.645302
Good,1.264307,20866,1.264307,5,0.940085,0.021188,0.016073,0.011813,0.006631,0.002183,0.001167,0.00086,0.0,0.940085,0.918897,67.75293,76.217392,163.236252,172.641983,1.0,0.675362,124.429688,115.494591,96.424591,95.483322
Good,1.093469,23179,1.093469,9,0.51996,0.330729,0.051567,0.050258,0.045022,0.001755,0.000664,4.5e-05,0.0,0.51996,0.189231,71.749084,76.118805,163.269791,171.699677,7.0,0.733464,123.909241,117.509438,95.580872,91.520706
Good,0.82738,19340,0.82738,9,0.968005,0.010392,0.008011,0.005907,0.00472,0.001533,0.001228,0.000203,0.0,0.968005,0.957613,65.793945,76.622345,162.704529,171.504959,6.0,0.855099,124.063652,114.249237,94.882614,96.910583
Good,1.245689,24049,1.245689,10,0.955492,0.015658,0.010351,0.006954,0.005597,0.005588,0.000254,0.000105,0.0,0.955492,0.939834,62.389324,75.380539,158.562363,172.24678,5.0,0.917482,123.81366,110.475843,96.866241,96.173038
Good,0.886135,23694,0.886135,5,0.872759,0.117261,0.004498,0.004135,0.000912,0.000316,0.000117,1e-06,0.0,0.872759,0.755497,71.888306,76.602768,164.361267,177.953918,7.0,0.727116,127.278343,118.124786,101.351151,92.472961
Good,0.9105,20488,0.9105,8,0.876362,0.063507,0.018607,0.017919,0.015272,0.00428,0.003942,0.000112,0.0,0.876362,0.812855,65.287323,73.114136,160.967834,171.327744,6.0,0.975412,122.22094,113.127579,98.213608,95.680511
Good,1.338821,21113,1.338821,8,0.393477,0.351421,0.140506,0.051047,0.036155,0.015259,0.00738,0.004755,0.0,0.393477,0.042055,63.89743,73.888199,160.584625,172.202133,6.0,0.980705,123.045166,112.241028,98.313934,96.687195
Good,1.091739,22086,1.091739,8,0.846288,0.06277,0.039182,0.038208,0.007478,0.004237,0.001807,2.9e-05,0.0,0.846288,0.783518,69.674751,79.907028,168.56604,175.179092,1.0,0.745765,127.54306,119.120396,95.272064,98.891289
Good,0.904845,20389,0.904845,9,0.563474,0.26126,0.166973,0.006831,0.000849,0.000378,0.0002,3.4e-05,0.0,0.563474,0.302214,64.56427,79.331253,156.712524,170.042496,7.0,0.753787,124.686874,110.638397,90.711243,92.148254
Good,1.199377,21842,1.199377,9,0.892661,0.033341,0.03017,0.022897,0.01685,0.003723,0.00033,2.8e-05,0.0,0.892661,0.85932,65.118744,76.209061,161.225342,173.019943,1.0,0.70602,124.614502,113.172043,96.810883,96.106598
Good,0.825283,18516,0.825283,11,0.899086,0.056468,0.026598,0.008575,0.005833,0.002825,0.000356,0.00026,0.0,0.899086,0.842618,65.283607,74.811935,159.702667,172.347397,1.0,0.689583,123.579666,112.493137,97.535461,94.41906
Good,1.305474,21983,1.305474,6,0.725539,0.232928,0.012893,0.012429,0.01151,0.003047,0.001647,6e-06,0.0,0.725539,0.492611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Good,0.898159,20388,0.898159,14,0.723824,0.185784,0.047623,0.025588,0.013123,0.003685,0.000374,0.0,0.0,0.723824,0.53804,73.162292,75.606827,161.639954,176.735535,7.0,0.592665,126.171181,117.401123,101.128708,88.477661
Good,0.960656,18202,0.960656,12,0.793245,0.087519,0.052409,0.04051,0.010236,0.008174,0.005659,0.002247,0.0,0.793245,0.705727,64.91465,74.224014,160.447906,170.045837,1.0,0.766108,122.134926,112.681278,95.821823,95.533257
Good,0.964294,20690,0.964294,6,0.768888,0.159278,0.036797,0.016803,0.008788,0.004927,0.00437,0.00015,0.0,0.768888,0.609609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Good,0.806339,19275,0.806339,12,0.789801,0.153082,0.024193,0.010053,0.008218,0.008087,0.006516,5e-05,0.0,0.789801,0.636719,78.738892,82.483063,169.014832,176.500854,7.0,0.533173,129.491959,123.876862,94.017792,90.27594
Good,0.87201,24526,0.87201,9,0.80623,0.169697,0.014575,0.004186,0.004088,0.000789,0.000353,8.3e-05,0.0,0.80623,0.636533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Good,0.921546,21215,0.921546,4,0.874322,0.073531,0.049569,0.001777,0.000354,0.000344,0.000103,0.0,0.0,0.874322,0.800791,66.359634,79.250259,165.027481,176.106873,1.0,0.629131,127.678566,115.693558,96.856613,98.667847
Good,0.96729,25620,0.96729,8,0.687323,0.138628,0.127637,0.032864,0.007048,0.004882,0.001615,3e-06,0.0,0.687323,0.548695,67.196106,83.203041,162.899551,178.670563,1.0,0.677825,130.936802,115.047829,95.467522,95.703445
Good,1.172835,28167,1.172835,5,0.944554,0.020593,0.011849,0.009642,0.005801,0.004078,0.003467,1.6e-05,0.0,0.944554,0.923961,74.383522,81.037613,171.72821,173.712372,1.0,0.832483,127.374992,123.055866,92.674759,97.344688
Bad,0.715903,17672,0.715903,13,0.891098,0.092542,0.007401,0.006308,0.002617,1.5e-05,1.3e-05,6e-06,0.0,0.891098,0.798556,103.010635,91.686432,161.400955,194.667725,5.0,0.951675,143.177078,132.205795,102.981293,58.39032
Bad,0.740376,18602,0.740376,8,0.821713,0.118997,0.048571,0.009452,0.001198,3.6e-05,1.9e-05,1.4e-05,0.0,0.821713,0.702716,104.145584,87.657379,160.399307,195.169312,5.0,0.985255,141.413345,132.272446,107.511932,56.253723
Bad,0.671704,20661,0.671704,12,0.999105,0.00032,0.000291,0.000216,6.2e-05,6e-06,0.0,0.0,0.0,0.999105,0.998785,105.675491,88.609665,162.107651,192.048538,5.0,0.913649,140.329102,133.891571,103.438873,56.432159
Bad,0.696473,17361,0.696473,11,0.971096,0.018591,0.008072,0.001302,0.000872,5.3e-05,1.2e-05,1e-06,0.0,0.971096,0.952505,104.71431,89.513016,161.473831,192.375839,5.0,0.965668,140.944427,133.09407,102.862823,56.759521
Bad,0.754221,15868,0.754221,14,0.95154,0.026511,0.018899,0.002883,0.000118,2.1e-05,1.8e-05,1e-05,0.0,0.95154,0.925029,104.368408,91.575005,161.750671,193.886993,5.0,0.974314,142.730999,133.05954,102.311989,57.382263
Bad,0.618024,17070,0.618024,14,0.981757,0.010054,0.006254,0.000837,0.000504,0.000381,0.00021,1e-06,0.0,0.981757,0.971703,100.775864,88.833267,160.086746,193.029556,5.0,0.921136,140.931412,130.431305,104.196289,59.310883
Bad,0.712941,16665,0.712941,11,0.94782,0.024304,0.017957,0.007803,0.001959,0.00015,5e-06,2e-06,0.0,0.94782,0.923517,102.565445,89.992813,161.886917,193.168045,5.0,0.976991,141.580429,132.226181,103.175232,59.321472
Bad,0.674136,20458,0.674136,10,0.669845,0.322754,0.003665,0.003346,0.000379,6e-06,5e-06,1e-06,0.0,0.669845,0.34709,101.326172,89.91684,156.171661,203.448456,3.0,0.911719,146.682648,128.748917,113.531616,54.84549
Bad,0.78984,11592,0.78984,20,0.928195,0.036961,0.033403,0.001409,2.5e-05,4e-06,1e-06,1e-06,0.0,0.928195,0.891234,100.961121,86.72052,155.31488,197.522949,1.0,0.702526,142.121735,128.138,110.802429,54.35376
Bad,0.587716,23914,0.587716,6,0.999366,0.000322,0.000284,2.6e-05,2e-06,0.0,0.0,0.0,0.0,0.999366,0.999045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.038757,22452,1.038757,6,0.952881,0.046444,0.000481,0.00018,1.1e-05,3e-06,1e-06,0.0,0.0,0.952881,0.906437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.628433,23189,0.628433,2,0.879965,0.110744,0.008011,0.000949,0.00032,9e-06,2e-06,0.0,0.0,0.879965,0.76922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.660635,17671,0.660635,10,0.993136,0.005625,0.0007,0.000517,2.1e-05,1e-06,0.0,0.0,0.0,0.993136,0.98751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.7968,19958,0.7968,11,0.825207,0.162353,0.007974,0.003656,0.000697,0.000102,1.1e-05,1e-06,0.0,0.825207,0.662855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.774696,24629,0.774696,2,0.925101,0.070502,0.002024,0.001579,0.00079,3e-06,0.0,0.0,0.0,0.925101,0.854599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.614811,20949,0.614811,9,0.886899,0.093274,0.013012,0.006633,0.000113,6.5e-05,4e-06,0.0,0.0,0.886899,0.793626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.926264,18813,0.926264,11,0.950013,0.047801,0.001198,0.000751,0.000198,3.7e-05,1e-06,1e-06,0.0,0.950013,0.902212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.904561,23197,0.904561,8,0.901413,0.090284,0.004962,0.001427,0.001199,0.00071,4e-06,0.0,0.0,0.901413,0.811129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.098427,26019,1.098427,7,0.712904,0.278917,0.007803,0.000322,5e-05,3e-06,1e-06,0.0,0.0,0.712904,0.433988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.650805,25347,0.650805,5,0.992746,0.006156,0.000516,0.000477,9.6e-05,9e-06,0.0,0.0,0.0,0.992746,0.98659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.645817,21615,0.645817,9,0.99446,0.004696,0.000465,0.000199,0.000178,3e-06,0.0,0.0,0.0,0.99446,0.989765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.720785,19406,0.720785,8,0.98141,0.018119,0.000372,7.7e-05,2e-05,1e-06,0.0,0.0,0.0,0.98141,0.963291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.927683,21794,0.927683,3,0.99688,0.00269,0.00037,5e-05,9e-06,0.0,0.0,0.0,0.0,0.99688,0.99419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.147396,23494,1.147396,11,0.975105,0.021743,0.002735,0.000325,8.9e-05,3e-06,0.0,0.0,0.0,0.975105,0.953362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.761697,23481,0.761697,5,0.985935,0.009463,0.002798,0.001714,5.7e-05,3e-05,2e-06,0.0,0.0,0.985935,0.976472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.918997,23339,0.918997,9,0.989638,0.009827,0.000261,0.000259,1e-05,5e-06,0.0,0.0,0.0,0.989638,0.979811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.675638,24580,0.675638,4,0.931798,0.063806,0.002303,0.002061,2.7e-05,3e-06,2e-06,0.0,0.0,0.931798,0.867992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.640594,18545,0.640594,10,0.957718,0.038457,0.003364,0.000445,1e-05,6e-06,1e-06,0.0,0.0,0.957718,0.919261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.66405,17945,0.66405,16,0.996496,0.001659,0.001647,0.000177,1.6e-05,2e-06,2e-06,1e-06,0.0,0.996496,0.994836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.84375,20057,0.84375,12,0.987129,0.009465,0.002998,0.000251,0.000133,2e-05,3e-06,2e-06,0.0,0.987129,0.977664,102.240448,81.234253,159.454346,190.822937,0.0,0.988933,136.028595,130.847397,109.588684,57.213898
Bad,0.738521,21328,0.738521,6,0.659776,0.283971,0.027911,0.025829,0.002407,9.9e-05,5e-06,1e-06,0.0,0.659776,0.375805,102.517479,77.500229,158.647659,188.285446,0.0,0.961451,132.892838,130.582569,110.785217,56.13018
Bad,0.712193,16305,0.712193,10,0.533143,0.457853,0.007449,0.000821,0.000717,9e-06,6e-06,4e-06,0.0,0.533143,0.075291,102.814857,78.744492,160.156204,189.248245,0.0,0.9804,133.996368,131.485531,110.503754,57.341347
Bad,0.771202,14320,0.771202,9,0.901713,0.074327,0.023608,0.000277,5.4e-05,1.5e-05,5e-06,0.0,0.0,0.901713,0.827386,104.491234,79.441658,158.277328,191.9216,0.0,0.986267,135.681629,131.384281,112.479942,53.786095
Bad,0.781895,15691,0.781895,10,0.939208,0.053338,0.005611,0.001166,0.000388,0.000285,2e-06,1e-06,0.0,0.939208,0.88587,102.488571,82.944839,160.190872,188.84404,0.0,0.990006,135.89444,131.339722,105.8992,57.702301
Bad,0.821198,16528,0.821198,8,0.80742,0.125164,0.036477,0.028911,0.001532,0.000454,3.3e-05,9e-06,0.0,0.80742,0.682256,102.063965,78.549942,158.431519,187.156876,0.0,0.991136,132.853409,130.247742,108.606934,56.367554
Bad,0.812101,16808,0.812101,9,0.976299,0.018295,0.005229,9.6e-05,5.5e-05,2.3e-05,1e-06,0.0,0.0,0.976299,0.958005,102.077492,78.693756,159.849457,189.0802,0.0,0.990467,133.886978,130.963474,110.386444,57.771965
Bad,0.78581,16405,0.78581,8,0.977244,0.013629,0.008321,0.000734,4.4e-05,2.9e-05,0.0,0.0,0.0,0.977244,0.963615,102.980278,80.794586,160.463287,187.212921,0.0,0.992802,134.003754,131.721783,106.418335,57.483009
Bad,0.876671,22504,0.876671,5,0.609751,0.193829,0.166632,0.019573,0.006199,0.004002,1.1e-05,2e-06,0.0,0.609751,0.415922,107.286125,80.679443,159.529099,191.914948,0.0,0.983599,136.297195,133.407612,111.235504,52.242973
Bad,0.784857,17614,0.784857,8,0.873938,0.093093,0.026729,0.005837,0.000252,0.000122,2.8e-05,0.0,0.0,0.873938,0.780844,105.011536,82.485054,158.933105,191.36496,0.0,0.995624,136.925007,131.972321,108.879906,53.92157
Bad,0.855887,17027,0.855887,10,0.950626,0.048012,0.000875,0.000402,7.9e-05,4e-06,3e-06,0.0,0.0,0.950626,0.902614,103.250381,81.610703,159.546585,187.988998,0.0,0.9925,134.79985,131.398483,106.378296,56.296204
Bad,0.79742,14002,0.79742,17,0.930266,0.035926,0.017474,0.010126,0.006051,0.000129,1.4e-05,1.4e-05,0.0,0.930266,0.89434,103.517883,78.52037,159.639008,188.627609,0.0,0.985556,133.57399,131.578445,110.107239,56.121124
Bad,0.777826,11362,0.777826,14,0.842898,0.125698,0.019655,0.00492,0.004701,0.002111,1.6e-05,1e-06,0.0,0.842898,0.7172,105.174759,78.265732,159.281326,188.285385,0.0,0.995451,133.275558,132.228043,110.019653,54.106567
Bad,1.094536,18878,1.094536,10,0.741473,0.252417,0.002956,0.002241,0.000478,0.00042,1.5e-05,0.0,0.0,0.741473,0.489056,103.495071,79.496346,159.469589,188.065704,0.0,0.988706,133.781025,131.48233,108.569359,55.974518
Bad,0.801058,16885,0.801058,8,0.839539,0.069991,0.045351,0.035299,0.008349,0.00147,1e-06,0.0,0.0,0.839539,0.769548,103.793533,80.4384,159.892563,190.168198,0.0,0.990153,135.303299,131.843048,109.729797,56.09903
Bad,0.756149,16002,0.756149,9,0.721469,0.252434,0.015264,0.009766,0.000964,9.2e-05,9e-06,1e-06,0.0,0.721469,0.469036,102.522278,77.413643,159.464569,186.389771,0.0,0.979547,131.901707,130.993423,108.976128,56.942291
Bad,0.801575,13924,0.801575,15,0.975785,0.021629,0.002433,8.1e-05,7.1e-05,1e-06,1e-06,0.0,0.0,0.975785,0.954156,106.406776,80.567017,159.879883,191.272919,0.0,0.965596,135.919968,133.14333,110.705902,53.473106
Bad,0.694275,15992,0.694275,11,0.937381,0.062343,0.000161,8.4e-05,2.9e-05,2e-06,0.0,0.0,0.0,0.937381,0.875038,103.103172,79.656387,160.067108,189.161148,0.0,0.973976,134.408768,131.58514,109.504761,56.963936
Bad,0.88149,15093,0.88149,12,0.467856,0.353062,0.151694,0.017415,0.00814,0.00168,0.00014,1.2e-05,0.0,0.467856,0.114794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.909719,13469,0.909719,13,0.963604,0.033569,0.00095,0.00086,0.000656,0.000353,6e-06,1e-06,0.0,0.963604,0.930035,105.918213,80.332893,159.535645,188.722534,0.0,0.993753,134.527714,132.726929,108.389641,53.617432
Bad,0.792019,18501,0.792019,8,0.986662,0.006579,0.0052,0.001139,0.000414,4e-06,1e-06,0.0,0.0,0.986662,0.980083,110.777405,86.155197,157.876984,186.158249,0.0,0.975365,136.156723,134.327194,100.003052,47.099579
Bad,0.812541,16340,0.812541,15,0.475883,0.451114,0.038644,0.034052,0.000189,0.000105,8e-06,5e-06,0.0,0.475883,0.024769,108.583054,83.075905,161.358047,188.674072,0.0,0.987,135.874989,134.970551,105.598167,52.774994
Bad,0.741285,19326,0.741285,4,0.768716,0.169137,0.050741,0.009442,0.001786,0.000121,5.6e-05,1e-06,0.0,0.768716,0.599579,105.409378,81.4692,160.255173,189.426758,0.0,0.994991,135.447979,132.832275,107.957558,54.845795
Bad,0.808378,18280,0.808378,7,0.952898,0.018648,0.01381,0.011814,0.001905,0.000923,1e-06,0.0,0.0,0.952898,0.934249,108.290092,79.762718,160.135925,189.547638,0.0,0.994617,134.655178,134.213009,109.78492,51.845833
Bad,0.880218,17260,0.880218,7,0.60692,0.200543,0.129896,0.037433,0.023146,0.00201,3.1e-05,2.1e-05,0.0,0.60692,0.406376,108.00827,81.004478,160.091248,189.421722,0.0,0.99506,135.2131,134.049759,108.417244,52.082977
Bad,0.698321,9855,0.698321,11,0.697403,0.153517,0.121468,0.009561,0.009368,0.007866,0.000813,5e-06,0.0,0.697403,0.543886,107.48951,80.438934,161.655182,185.45639,0.0,0.970201,132.947662,134.572346,105.017456,54.165672
Bad,0.93541,15168,0.93541,12,0.85046,0.070241,0.04316,0.023257,0.012429,0.000383,4.5e-05,2.4e-05,0.0,0.85046,0.780219,107.433311,82.651596,161.151093,188.267715,0.0,0.980238,135.459656,134.292202,105.616119,53.717781
Bad,0.847434,17124,0.847434,11,0.965487,0.029444,0.003003,0.001836,0.000186,2.8e-05,1.6e-05,1e-06,0.0,0.965487,0.936044,105.54113,93.24189,162.865799,190.918091,7.0,0.851157,142.07999,134.203465,97.676201,57.324669
Bad,0.958286,17697,0.958286,10,0.995952,0.003634,0.000282,0.000105,2.4e-05,2e-06,0.0,0.0,0.0,0.995952,0.992318,105.251595,89.935883,160.353378,191.964233,7.0,0.881629,140.950058,132.802486,102.028351,55.101784
Bad,0.690191,15230,0.690191,12,0.975799,0.021336,0.002258,0.000351,0.000243,1.2e-05,1e-06,0.0,0.0,0.975799,0.954463,105.372726,91.365211,160.61116,193.945374,7.0,0.743237,142.655293,132.991943,102.580162,55.238434
Bad,0.719445,18781,0.719445,16,0.926043,0.045298,0.02732,0.000913,0.000254,0.000164,8e-06,1e-06,0.0,0.926043,0.880745,104.386902,94.98278,162.120209,191.064667,7.0,0.783452,143.023724,133.253555,96.081886,57.733307
Bad,0.708791,18077,0.708791,11,0.999032,0.000434,0.000287,0.000218,1.6e-05,8e-06,4e-06,0.0,0.0,0.999032,0.998598,103.88945,92.641609,160.530533,192.014801,7.0,0.793864,142.328205,132.209991,99.373192,56.641083
Bad,0.674468,16034,0.674468,8,0.961094,0.023691,0.008871,0.005147,0.001178,9e-06,7e-06,3e-06,0.0,0.961094,0.937402,103.171051,89.01059,163.24765,193.806763,5.0,0.987308,141.408676,133.209351,104.796173,60.076599
Bad,0.641408,15916,0.641408,11,0.977615,0.012795,0.006894,0.002121,0.000565,4e-06,4e-06,2e-06,0.0,0.977615,0.964819,104.140808,88.934319,163.616364,192.904907,5.0,0.99014,140.919613,133.878586,103.970589,59.475555
Bad,0.762958,17768,0.762958,16,0.801629,0.15003,0.027545,0.016171,0.004277,0.000266,7.8e-05,3e-06,0.0,0.801629,0.651599,103.962219,91.817574,162.523926,191.604065,5.0,0.964571,141.710819,133.243073,99.786491,58.561707
Bad,0.764217,16381,0.764217,7,0.971499,0.013568,0.012309,0.00172,0.000874,1.3e-05,9e-06,9e-06,0.0,0.971499,0.957931,105.331177,90.137154,162.136658,192.492493,5.0,0.963784,141.314823,133.733917,102.355339,56.805481
Bad,0.932146,16654,0.932146,17,0.949368,0.029559,0.016181,0.00445,0.000394,4.7e-05,1e-06,0.0,0.0,0.949368,0.919809,103.187828,90.508575,162.259888,194.105469,5.0,0.926737,142.307022,132.723858,103.596893,59.07206
Bad,0.736602,16649,0.736602,9,0.985346,0.005324,0.00462,0.004194,0.000492,2e-05,2e-06,2e-06,0.0,0.985346,0.980022,103.993591,91.733025,161.932434,191.052551,5.0,0.969205,141.392788,132.963013,99.319527,57.938843
Bad,0.766983,17934,0.766983,8,0.993714,0.00582,0.000251,0.000192,2.4e-05,0.0,0.0,0.0,0.0,0.993714,0.987894,98.533852,92.588707,156.201797,194.640778,7.0,0.68621,143.614742,127.367825,102.052071,57.667946
Bad,0.782223,17330,0.782223,11,0.980979,0.017676,0.000851,0.00046,3.3e-05,0.0,0.0,0.0,0.0,0.980979,0.963304,98.071236,91.996674,155.565964,195.059265,7.0,0.756823,143.527969,126.8186,103.062592,57.494728
Bad,0.750639,14204,0.750639,12,0.906443,0.057464,0.033113,0.002434,0.000451,8.6e-05,4e-06,4e-06,0.0,0.906443,0.848978,100.545586,89.976883,156.187073,195.790695,7.0,0.74067,142.883789,128.366329,105.813812,55.641487
Bad,0.761252,15077,0.761252,13,0.945486,0.033001,0.01988,0.001275,0.000307,4.5e-05,3e-06,2e-06,0.0,0.945486,0.912486,100.833916,90.365105,156.467728,195.335388,7.0,0.731858,142.850246,128.650822,104.970284,55.633812
Bad,0.794749,17328,0.794749,10,0.98158,0.009257,0.008997,0.000116,4.8e-05,2e-06,1e-06,0.0,0.0,0.98158,0.972323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.778207,17604,0.778207,12,0.978705,0.010606,0.010499,0.000139,4.7e-05,2e-06,1e-06,0.0,0.0,0.978705,0.968099,101.51886,94.006439,161.227112,193.50351,1.0,0.57121,143.754974,131.372986,99.49707,59.708252
Bad,0.875791,15424,0.875791,13,0.961774,0.028271,0.008009,0.001879,4.3e-05,1.4e-05,7e-06,2e-06,0.0,0.961774,0.933503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.658434,13298,0.658434,14,0.794808,0.130226,0.051419,0.019548,0.003815,0.000165,1.6e-05,4e-06,0.0,0.794808,0.664582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.575445,15825,0.575445,11,0.987902,0.009132,0.002311,0.000624,2.8e-05,2e-06,1e-06,0.0,0.0,0.987902,0.97877,101.852417,94.455437,162.037415,193.362183,7.0,0.7989,143.90881,131.944916,98.906746,60.184998
Bad,0.767632,16003,0.767632,15,0.966791,0.019947,0.007124,0.005157,0.000727,0.000221,3.1e-05,0.0,0.0,0.966791,0.946844,100.930916,91.920837,158.895386,199.854034,3.0,0.95444,145.887436,129.913151,107.933197,57.96447
Bad,0.657185,11381,0.657185,14,0.805836,0.147665,0.033644,0.010635,0.000932,0.000717,0.00057,0.0,0.0,0.805836,0.658171,102.31675,90.306702,159.747253,199.502899,3.0,0.890665,144.9048,131.032001,109.196198,57.430504
Bad,0.85315,16231,0.85315,16,0.886567,0.088594,0.014596,0.009425,0.000792,2e-05,6e-06,1e-06,0.0,0.886567,0.797974,100.46312,91.49469,156.627823,203.139893,3.0,0.951968,147.317291,128.545471,111.645203,56.164703
